,user,title,tags,num_of_tags,description
30,charissadescande,Zebra strolling on the grass,"['africa', 'natural', 'safari', 'herd', 'william', 'mammal', 'standing', 'look', 'animal', 'plains', 'subspecies', 'wild', 'herbivore', 'way', 'naturalist', 'black', 'burchells', 'quagga', 'white', 'lines', 'eating', 'stripes', 'grass', 'explorer', 'south', 'closeup', 'zebra', 'sky', 'time', 'national', 'pattern', 'outdoors', 'nature', 'african', 'burchell', 'striped', 'after', 'john', 'wildlife', 'southern', 'travel', 'background', 'british', 'camera', 'grassland', 'park', 'named', 'green', 'wilderness', 'field']",50,Zebra strolling on the grass in the field.
31,markdescande,Zebra standing in his dumping position,"['africa', 'natural', 'safari', 'herd', 'william', 'mammal', 'standing', 'background', 'animal', 'plains', 'named', 'national', 'herbivore', 'way', 'african', 'black', 'burchells', 'quagga', 'white', 'lines', 'eating', 'stripes', 'sky', 'outdoors', 'south', 'closeup', 'after', 'zebra', 'time', 'pattern', 'explorer', 'look', 'park', 'grass', 'burchell', 'nature', 'john', 'striped', 'wildlife', 'southern', 'travel', 'subspecies', 'british', 'camera', 'grassland', 'green', 'wild', 'naturalist', 'wilderness', 'field']",50,Zebra standing in his dumping position in the field.
32,charissadescande,Zebra hiding between bushes,"['africa', 'natural', 'safari', 'herd', 'william', 'mammal', 'standing', 'look', 'animal', 'plains', 'subspecies', 'wild', 'herbivore', 'way', 'naturalist', 'black', 'burchells', 'quagga', 'white', 'lines', 'eating', 'stripes', 'grass', 'explorer', 'south', 'closeup', 'zebra', 'sky', 'time', 'national', 'pattern', 'outdoors', 'nature', 'african', 'burchell', 'striped', 'after', 'john', 'wildlife', 'southern', 'travel', 'background', 'british', 'camera', 'grassland', 'park', 'named', 'green', 'wilderness', 'field']",50,Zebra hiding between bushes in the field.
33,charissadescande,Zebra with his head in the bushes,"['africa', 'natural', 'safari', 'herd', 'william', 'mammal', 'standing', 'look', 'animal', 'plains', 'subspecies', 'wild', 'herbivore', 'way', 'naturalist', 'black', 'burchells', 'quagga', 'white', 'lines', 'eating', 'stripes', 'grass', 'explorer', 'south', 'closeup', 'zebra', 'sky', 'time', 'national', 'pattern', 'outdoors', 'nature', 'african', 'burchell', 'striped', 'after', 'john', 'wildlife', 'southern', 'travel', 'background', 'british', 'camera', 'grassland', 'park', 'named', 'green', 'wilderness', 'field']",50,Zebra with his head in the bushes eating some grass.
34,charissadescande,Baby Zebra and mom standing and laughing,"['africa', 'natural', 'safari', 'herd', 'william', 'mammal', 'standing', 'look', 'animal', 'plains', 'subspecies', 'wild', 'herbivore', 'way', 'naturalist', 'black', 'burchells', 'quagga', 'white', 'lines', 'eating', 'stripes', 'grass', 'explorer', 'south', 'closeup', 'zebra', 'sky', 'time', 'national', 'pattern', 'outdoors', 'nature', 'african', 'burchell', 'striped', 'after', 'john', 'wildlife', 'southern', 'travel', 'background', 'british', 'camera', 'grassland', 'park', 'named', 'green', 'wilderness', 'field']",50,Baby Zebra and mom standing and laughing at the dam.
35,charissadescande,Baby Zebra and mom standing close to the drinking Elephant,"['africa', 'natural', 'safari', 'herd', 'william', 'mammal', 'standing', 'look', 'animal', 'plains', 'subspecies', 'wild', 'herbivore', 'way', 'naturalist', 'black', 'burchells', 'quagga', 'white', 'lines', 'eating', 'stripes', 'grass', 'explorer', 'south', 'closeup', 'zebra', 'sky', 'time', 'national', 'pattern', 'outdoors', 'nature', 'african', 'burchell', 'striped', 'after', 'john', 'wildlife', 'southern', 'travel', 'background', 'british', 'camera', 'grassland', 'park', 'named', 'green', 'wilderness', 'field']",50,Baby Zebra and mom standing close to the drinking Elephant at the dam.
36,charissadescande,Zebras standing together in the field,"['africa', 'natural', 'safari', 'herd', 'william', 'mammal', 'standing', 'look', 'animal', 'plains', 'subspecies', 'wild', 'herbivore', 'way', 'naturalist', 'black', 'burchells', 'quagga', 'white', 'lines', 'eating', 'stripes', 'grass', 'explorer', 'south', 'closeup', 'zebra', 'sky', 'time', 'national', 'pattern', 'outdoors', 'nature', 'african', 'burchell', 'striped', 'after', 'john', 'wildlife', 'southern', 'travel', 'background', 'british', 'camera', 'grassland', 'park', 'named', 'green', 'wilderness', 'field']",50,Zebras standing together in the field of Addo Elephant National Park.
37,Christos Zoumides,Levantine Leopard,"['butterfly', 'animal', 'insect', 'colourful', 'bluebutterfly', 'paphosforest', 'diarizosvalley', 'nature', 'river', 'nikon', 'macro', 'outdoor', 'cyprus', 'mediterranean', 'closeup', 'insecta', 'lepidoptera', 'arthropoda', 'lycaenidae', 'cigaritis', 'apharitis', 'apharitisacamas', 'cigaritisacamas', 'macrophotography', 'rhopalocera', 'wbpa', 'macroexploration', 'nationalgeographic', 'bokeh', 'tawnysilverline', 'arableopard', 'leopardbutterfly', 'levantineleopard', 'taxonomy:binomial=apharitisacamas', 'taxonomy:binomial=cigaritisacamas', 'taxonomy:binomial=apharitisacamascypriaca', 'taxonomy:binomial=cigaritisacamascypriaca', 'rare', 'endemic', 'subspecies', 'venusoptics', 'laowa', 'venusmacrooptics', 'venus60mmf28ultramacrolens', 'venus60mm', 'venus60mmf28ultramacro', 'venus60mmf2821ultramacro', 'venus60mmf2821macro']",48,"<i>Apharitis acamas</i> (Klug, 1834), aka the Levantine Leopard, is a small butterfly of the Lycaenidae family that is distributed in the Levant area. The butterflies are on the wing from May to October in three generations, and prefer phrygana with small bushes, mostly of <i>Sarcopoterium spinosum</i> and other herbaceous plants. It perches on top of dried grass and sometimes on rocks and it is not easily put to flight, even if closely approached. It has a fast and erratic flight and often returns to its original perch. Eggs are laid near colonies of <i>Crematogaster</i> ants. The caterpillars spend much of their life in nests, feeding on ant larvae; interestingly, this butterfly is not associated with any host plant. 

The population in Cyprus has been described as an endemic subspecies, <i>Apharitis acamas cypriaca</i> (Riley, 1925), and it is a quite rare and localized butterfly. Notably, Cyprus is the only European country and the only Mediterranean island in which this infrequently recorded butterfly is found. To this end, <i>Apharitis acamas</i> symbolizes the location of Cyprus at the far end of the Eastern Mediterranean basin and it is considered a flagship species of the island.

For those interested in the technical details, this beauty was captured with Nikon D750 and Laowa (Venus) 60mm f/2.8 2X Ultra-Macro Lens, mounted on a tripod. The shutter-speed was set at 1/200s, the aperture at f/8 and ISO 100, plus SB-900 flash diffused. 

Thank you very much for stopping by, your comments and feedback are always welcomed and appreciated!"
38,ttarpd,Foraging,"['st', 'kilda', 'unesco', 'dual', 'world', 'heritage', 'site', 'worldheritagesite', 'naturalheritage', 'culturalsignificance', 'rugged', 'wild', 'archipelago', 'hebrides', 'hebridean', 'hirta', 'dun', 'soay', 'boreray', 'levenish', 'remote', 'british', 'isles', 'north', 'atlantic', 'ocean', 'sea', 'nature', 'wildlife', 'national', 'trust', 'scotland', 'uk', 'greatbritain', 'landscape', 'wren', 'troglodytes', 'hirtensis', 'subspecies', 'larger', 'heavier', 'longerwings', 'longerthickerbill', 'longerthickerlegs', 'paler', 'morestripes', 'mainland']",47,
39,ttarpd,Fresh Spider For Lunch,"['st', 'kilda', 'unesco', 'dual', 'world', 'heritage', 'site', 'worldheritagesite', 'naturalheritage', 'culturalsignificance', 'rugged', 'wild', 'archipelago', 'hebrides', 'hebridean', 'hirta', 'dun', 'soay', 'boreray', 'levenish', 'remote', 'british', 'isles', 'north', 'atlantic', 'ocean', 'sea', 'nature', 'wildlife', 'national', 'trust', 'scotland', 'uk', 'greatbritain', 'landscape', 'wren', 'troglodytes', 'hirtensis', 'subspecies', 'larger', 'heavier', 'longerwings', 'longerthickerbill', 'longerthickerlegs', 'paler', 'morestripes', 'mainland']",47,
40,ttarpd,Hungry Chicks,"['st', 'kilda', 'unesco', 'dual', 'world', 'heritage', 'site', 'worldheritagesite', 'naturalheritage', 'culturalsignificance', 'rugged', 'wild', 'archipelago', 'hebrides', 'hebridean', 'hirta', 'dun', 'soay', 'boreray', 'levenish', 'remote', 'british', 'isles', 'north', 'atlantic', 'ocean', 'sea', 'nature', 'wildlife', 'national', 'trust', 'scotland', 'uk', 'greatbritain', 'landscape', 'wren', 'troglodytes', 'hirtensis', 'subspecies', 'larger', 'heavier', 'longerwings', 'longerthickerbill', 'longerthickerlegs', 'paler', 'morestripes', 'mainland']",47,
41,ttarpd,Life On The Ground,"['st', 'kilda', 'unesco', 'dual', 'world', 'heritage', 'site', 'worldheritagesite', 'naturalheritage', 'culturalsignificance', 'rugged', 'wild', 'archipelago', 'hebrides', 'hebridean', 'hirta', 'dun', 'soay', 'boreray', 'levenish', 'remote', 'british', 'isles', 'north', 'atlantic', 'ocean', 'sea', 'nature', 'wildlife', 'national', 'trust', 'scotland', 'uk', 'greatbritain', 'landscape', 'field', 'mouse', 'subspecies', 'woodmouse', 'larger', 'rodent', 'animal']",42,
42,Pasi Parkkinen,"Greater white-fronted, bean and barnacle geese","['parikkala', 'southkarelia', 'finland', 'fi', 'hanhi', 'hanhet', 'parvi', 'flock', 'goose', 'geese', 'greater', 'whitefronted', 'barnacle', 'taiga', 'bean', 'anser', 'fabalis', 'rossicus', 'subspecies', 'alalaji', 'hanhiparvi', 'muuttolintu', 'albifrons', 'branta', 'leucopsis', 'syysmuutto', 'plumage', 'höyhenpuku', 'migration', 'migratory', 'autumn']",31,"Tundra-, metsä- ja valkoposkihanhia"
43,Miriam Christine,The Future: Elephant Walks,"['elephas', 'maximus', 'elephant', 'asian', 'sri', 'lanka', 'subspecies', 'endemic', 'native', 'captive', 'working', 'retired', 'retirement', 'sanctuary', 'conservation', 'elderly', 'protected', 'millennium', 'foundation', 'mef', 'care', 'beautiful', 'sad', 'ride', 'fundraising', 'sweet', 'magnificent', 'intelligent', 'adult', 'mammal']",30,"While it is, perhaps, sad that tourist elephant riding continues in Sri Lanka, there has been a movement, largely led by the MEF (Millennium Elephant Foundation), towards a new tourism to raise money to protect these beautiful creatures. 

The new elephant walk is less taxing, as it allows the elephant to act in a more natural way; this provides an opportunity to learn about the behaviours and mannerisms of an individual. Tourists can also watch the elephant's behaviour in a way that is simply not possible from the back. Walks look like the way forward.

Learning about this attempt to change public opinion has been enlightening for me. There are a lot of steps to changing how people view the debate. For many people, riding elephants is simply a way of life; this is why the process is slow, but progress is being made."
44,Miriam Christine,Elephas maximus maximus,"['elephas', 'maximus', 'elephant', 'asian', 'sri', 'lanka', 'subspecies', 'endemic', 'native', 'captive', 'working', 'retired', 'retirement', 'sanctuary', 'conservation', 'elderly', 'protected', 'millennium', 'foundation', 'mef', 'care', 'tied', 'intelligent', 'magnificent', 'beautiful', 'sad', 'adult', 'mammal']",28,"While it is, perhaps, sad that tourist elephant riding continues in Sri Lanka, there has been a movement, largely led by the MEF (Millennium Elephant Foundation), towards a new tourism to raise money to protect these beautiful creatures. 

The new elephant walk is less taxing, as it allows the elephant to act in a more natural way; this provides an opportunity to learn about the behaviours and mannerisms of an individual. Tourists can also watch the elephant's behaviour in a way that is simply not possible from the back. Walks look like the way forward.

Learning about this attempt to change public opinion has been enlightening for me. There are a lot of steps to changing how people view the debate. For many people, riding elephants is simply a way of life; this is why the process is slow, but progress is being made."
45,Anton Shomali - Thank you for over 1 million views,Tiger Swallowtail Butterfly,"['tiger', 'swallowtail', 'butterfly', 'tigerswallowtailbutterfly', 'flower', 'flowers', 'red', 'green', 'tail', 'tails', 'southern', 'subspecies', 'wings', 'body', 'yellow', 'butterflies', 'nature', 'bird', 'closeup', 'sun', 'bright', 'earth', 'pink', 'clolours', 'sony', 'slta77v', 'alpha']",27,Tiger Swallowtail Butterfly
46,Pasi Parkkinen,Taiga bean geese (ssp. rossicus),"['tundrametsähanhi', 'metsähanhi', 'anser', 'fabalis', 'rossicus', 'subspecies', 'alalaji', 'muuttolintu', 'syysmuutto', 'parvi', 'flock', 'lento', 'flight', 'wings', 'siivet', 'lintu', 'linnut', 'migratory', 'bird', 'taiga', 'bean', 'goose', 'geese', 'hanhet']",24,Tundrametsähanhet (Anser fabalis rossicus)
47,RedHotChiliEntzi,Cretan goat,"['capra', 'aegagrus', 'creticus', 'endemic', 'subspecies', 'feral', 'goat', 'white', 'mountains', 'samaria', 'gore', 'national', 'park', 'nature', 'mammal', 'canon', 'canon7dmark2', 'canon7d', 'canon7dmarkii', 'crete', 'chania']",21,"<b>Αγρίμι</b> 
<i>Capra aegagrus cretica</i> 

<b>Chania, Crete</b> 

All Images © 2017 Konstantinos Kalaentzis
All Rights Reserved"
48,RedHotChiliEntzi,Cretan goat,"['capra', 'aegagrus', 'creticus', 'endemic', 'subspecies', 'feral', 'goat', 'white', 'mountains', 'samaria', 'gore', 'national', 'park', 'nature', 'mammal', 'canon', 'canon7dmark2', 'canon7d', 'canon7dmarkii', 'crete', 'chania']",21,"<b>Αγρίμι</b> 
<i>Capra aegagrus cretica</i> 

<b>Chania, Crete</b> 

All Images © 2017 Konstantinos Kalaentzis
All Rights Reserved"
49,Pasi Parkkinen,A flock of Taiga bean geese (ssp. rossicus) and barnacle geese,"['metsähanhi', 'hanhi', 'parvi', 'valkoposkihanhi', 'tundrametsähanhi', 'anser', 'fabalis', 'rossicus', 'subspecies', 'branta', 'leucopsis', 'barnacle', 'goose', 'geese', 'flock', 'migratory', 'muuttolintu', 'migration', 'syysmuutto', 'syksy']",20,Tundrametsä- ja valkoposkihanhet (Anser fabalis rossicus &amp; Branta leucopsis)
50,Cosmicfirestar,Lay among the grass,"['wolf', 'whitewolf', 'arcticwolf', 'arctic', 'nature', 'naturephotography', 'mammal', 'canine', 'canislupusarctos', 'canadianarcticarchipelago', 'subspecies', 'canonrebelt3i', 'eos600d', 'eos', 'canoneos', '2017', 'june2017', 'grass', 'laying']",19,"White wolf
"
51,rajkumar.lark,Nilgiri blackbird (T.s. simillimus),"['indianblackbirdturdussimillimus', 'nilgiriblackbird', 'nilgiriblackbirdtssimillimus', 'subspecies', 'tssimillimus', 'turdidae', 'turdus', 'turdussimillimus', 'birds', 'wildlife', 'photography', 'wildlifephotography', 'lark', 'larksphotography', 'kaikatty', 'nilgiris', 'nature']",17,"Kaikatty, Kundah, Nilgiris, Tamil Nadu.

Nilgiri blackbird (T.s. simillimus) sub-species of the Indian blackbird (Turdus simillimus). This species is found in the higher hills (up to 2000 meters) of the Nilgiris and surrounding hills.

"
52,rajkumar.lark,Nilgiri blackbird (T.s. simillimus),"['indianblackbirdturdussimillimus', 'nilgiriblackbird', 'nilgiriblackbirdtssimillimus', 'subspecies', 'tssimillimus', 'turdidae', 'turdus', 'turdussimillimus', 'birds', 'wildlife', 'photography', 'wildlifephotography', 'lark', 'larksphotography', 'kaikatty', 'nilgiris', 'nature']",17,"Kaikatty, Kundah, Nilgiris, Tamil Nadu.

Nilgiri blackbird (T.s. simillimus) sub-species of the Indian blackbird (Turdus simillimus). This species is found in the higher hills (up to 2000 meters) of the Nilgiris and surrounding hills.

"
53,rajkumar.lark,Nilgiri blackbird (T.s. simillimus),"['indianblackbirdturdussimillimus', 'nilgiriblackbird', 'nilgiriblackbirdtssimillimus', 'subspecies', 'tssimillimus', 'turdidae', 'turdus', 'turdussimillimus', 'birds', 'wildlife', 'photography', 'wildlifephotography', 'lark', 'larksphotography', 'kaikatty', 'nilgiris', 'nature']",17,"Kaikatty, Kundah, Nilgiris, Tamil Nadu.

Nilgiri blackbird (T.s. simillimus) sub-species of the Indian blackbird (Turdus simillimus). This species is found in the higher hills (up to 2000 meters) of the Nilgiris and surrounding hills.

"
54,rajkumar.lark,Nilgiri blackbird (T.s. simillimus),"['indianblackbirdturdussimillimus', 'nilgiriblackbird', 'nilgiriblackbirdtssimillimus', 'subspecies', 'tssimillimus', 'turdidae', 'turdus', 'turdussimillimus', 'birds', 'wildlife', 'photography', 'wildlifephotography', 'lark', 'larksphotography', 'kaikatty', 'nilgiris', 'nature']",17,"Kaikatty, Kundah, Nilgiris, Tamil Nadu.

Nilgiri blackbird (T.s. simillimus) sub-species of the Indian blackbird (Turdus simillimus). This species is found in the higher hills (up to 2000 meters) of the Nilgiris and surrounding hills.

"
55,rajkumar.lark,Nilgiri blackbird (T.s. simillimus),"['indianblackbirdturdussimillimus', 'nilgiriblackbird', 'nilgiriblackbirdtssimillimus', 'subspecies', 'tssimillimus', 'turdidae', 'turdus', 'turdussimillimus', 'birds', 'wildlife', 'photography', 'wildlifephotography', 'lark', 'larksphotography', 'kaikatty', 'nilgiris', 'nature']",17,"Kaikatty, Kundah, Nilgiris, Tamil Nadu.

Nilgiri blackbird (T.s. simillimus) sub-species of the Indian blackbird (Turdus simillimus). This species is found in the higher hills (up to 2000 meters) of the Nilgiris and surrounding hills.

"
56,Kaptured by Kala,Two-Striped Grasshopper At The Heard,"['melanoplusbivittatusbivittatus', 'twostripedgrasshopper', 'femaletwostripedgrasshopper', 'grasshopper', 'femalegrasshopper', 'pest', 'destructive', 'bug', 'insect', 'newspeciesforme', 'closeup', 'subspecies', 'heardwildlifesanctuary', 'collincounty', 'mckinneytexas', 'theheard']",16,"This was a new species of grasshopper for me.  Viewing it from above, you can see where the name comes from.  It is a large grasshopper that is very destructive to agricultural environments.  They are known to destroy crops.  
Female Two-Striped Grasshopper  (Melanoplus bivittatus bivittatus)
My photos can also be found at <a href=""http://kapturedbykala.com"" rel=""nofollow"">kapturedbykala.com</a>
"
57,Pasi Parkkinen,Taiga bean geese (ssp. rossicus),"['tundrametsähanhi', 'metsähanhi', 'anser', 'fabalis', 'rossicus', 'subspecies', 'alalaji', 'hanhi', 'parvi', 'muutto', 'muuttolintu', 'syksy', 'syysmuutto', 'migratory', 'migration', 'bird']",16,Tundrametsähanhet (Anser fabalis rossicus)
58,grebberg,Bar-tailed Godwit and Black-tailed Godwit at Skeie S24A4268,"['bartailedgodwit', 'limosalapponica', 'subspecies', 'blacktailedgodwit', 'limosalimosaislandica', 'limosa', 'godwit', 'wader', 'limosalimosa', 'skeie', 'klepp', 'rogaland', 'norway', 'october', '2017']",15,"Bar-tailed Godwit (Limosa lapponica) and icelandic subspecies Black-tailed Godwit (Limosa limosa islandica) at Skeie, Klepp, Rogaland, Norway, October 2017"
59,grebberg,Bar-tailed Godwit and Black-tailed Godwit at Skeie S24A4331,"['bartailedgodwit', 'limosalapponica', 'subspecies', 'blacktailedgodwit', 'limosalimosaislandica', 'limosa', 'godwit', 'wader', 'limosalimosa', 'skeie', 'klepp', 'rogaland', 'norway', 'october', '2017']",15,"Bar-tailed Godwit (Limosa lapponica) and icelandic subspecies Black-tailed Godwit (Limosa limosa islandica) at Skeie, Klepp, Rogaland, Norway, October 2017"
60,grebberg,Bar-tailed Godwit and Black-tailed Godwit at Skeie S24A4328,"['bartailedgodwit', 'limosalapponica', 'subspecies', 'blacktailedgodwit', 'limosalimosaislandica', 'limosa', 'godwit', 'wader', 'limosalimosa', 'skeie', 'klepp', 'rogaland', 'norway', 'october', '2017']",15,"Bar-tailed Godwit (Limosa lapponica) and icelandic subspecies Black-tailed Godwit (Limosa limosa islandica) at Skeie, Klepp, Rogaland, Norway, October 2017"
61,wplynn,Black-tailed doe and fawn,"['islandwood', 'bainbridge', 'island', 'washington', 'state', 'pugetsound', 'blacktailed', 'deer', 'fawn', 'ungulate', 'odocoileus', 'hemionus', 'subspecies', 'mule', 'doe']",15,"(Odocoileus hemionus) sub-species of Mule Deer
"
62,wplynn,Black-tailed Fawn,"['islandwood', 'bainbridge', 'island', 'washington', 'state', 'pugetsound', 'blacktailed', 'deer', 'fawn', 'ungulate', 'odocoileus', 'hemionus', 'subspecies', 'mule']",14,(Odocoileus hemionus) sub-species of Mule Deer
63,Noble Bunny,Song Sparrow (Rusty Form) 6-18-17 Tualatin River National Wildlife Refuge,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington', 'bokah']",14,          
64,lreis_naturalist,common garter snake at Lake Meyer Park IA 854A7718,"['common', 'garter', 'snake', 'eastern', 'subspecies', 'lake', 'meyer', 'park', 'winneshiek', 'county', 'iowa', 'larry', 'reis']",13,This eastern subspecies likes to work along the water's edge at wetlands where it hunts for frogs and toads.
65,Noble Bunny,A warm summer afternoon by the lake,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,"Song Sparrow
Shillapoo Lake State Wildlife Area"
66,Pasi Parkkinen,Lesser black-backed gull (ssp. graellsii),"['montegordo', 'faro', 'portugal', 'pt', 'selkälokki', 'tuhkaselkälokki', 'lokki', 'larus', 'fuscus', 'graellsii', 'subspecies', 'lintu', 'bird']",13,Lännenselkälokki (Larus fuscus graellsii)
67,Tony Markham,Euryomyrtus ramosissima,"['euryomyrtusramosissima', 'rosybaeckea', 'myrtaceae', 'subspramosissima', 'subspecies', 'subspeciesramosissima', 'flower', 'engadinecreek', 'engadine', 'creek', 'royalnationalpark', 'rnp', 'nasho']",13,"Euryomyrtus ramosissima subsp. ramosissima (Rosy Baeckea) by Engadine Creek in the Royal National Park.
This is part of the Royal National Park that the New South Wales Government wants to destroy to build a motorway extension.
HD video -https://youtu.be/c2pjUMqZlxg "
68,Noble Bunny,Song Sparrow (Rusty Form) 6-8-17 Vancouver Lake State Park,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
69,Noble Bunny,Song Sparrow (Rusty Form) 5-9-17 Ridgefield National Wildlife Reserve,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
70,Noble Bunny,Song Sparrow (Rusty Form) 6-11-17 Port of Vancouver-Old Lower River Road,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
71,Noble Bunny,Song Sparrow (Rusty Form) 5-31-17 Ridgefield National Wildlife Reserve- Carty Unit,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,Quit taking my picture!
72,Noble Bunny,Song Sparrow 5-3 1-17 (Rusty Form) Ridgefield National Wildlife Reserve- Carty Unit,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
73,Noble Bunny,Song Sparrow (Rusty Form) 5-31-17 Ridgefield National Wildlife Reserve- Carty Unit,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
74,Noble Bunny,Song Sparrow (Rusty Form) 5-31-17 Ridgefield National Wildlife Reserve- Carty Unit,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
75,Noble Bunny,Song Sparrow 5-1-17 Ridgefield National Wildlife Reserve,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
76,Noble Bunny,Song Sparrow (Rusty Form) 5-1-17 Ridgefield National Wildlife Reserve,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
77,Noble Bunny,Song Sparrow (Rusty Form) 4-18-17 Vancouver Lake State Park,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
78,Noble Bunny,Song Sparrow 3-24-17 Ridgefield National Wildlife Reserve,"['birds', 'bird', 'song', 'sparrow', 'sparrows', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest', 'oregon', 'washington']",13,          
79,Noble Bunny,Dark-eyed Junco in the city,"['birds', 'darkeyed', 'dark', 'eyed', 'junco', 'oregon', 'type', 'race', 'subspecies', 'bird', 'sparrow']",11,"Dark-eyed Junco (Oregon Type)
Esther Short Park, Vancouver Washington"
80,Noble Bunny,Song Sparrow (Rusty Form) 5-18-17 Washougal Waterfront State Park,"['birds', 'song', 'sparrow', 'rusty', 'form', 'race', 'subspecies', 'pacific', 'northwest']",9,          
81,Tarantula Fan,HHEM1 Male Heloderma horridum Exasperatum,"['heloderma', 'horridum', 'exasperatum', 'male', 'mexican', 'beaded', 'lizard', 'subspecies']",8,Male Mexican Beaded Lizard (Exasperatum Sub-Species)
82,Tarantula Fan,HHEM1 Male Heloderma horridum Exasperatum,"['heloderma', 'horridum', 'exasperatum', 'male', 'mexican', 'beaded', 'lizard', 'subspecies']",8,Male Mexican Beaded Lizard (Exasperatum Sub-Species)
83,Tarantula Fan,HHEM1 Male Heloderma horridum Exasperatum,"['heloderma', 'horridum', 'exasperatum', 'male', 'mexican', 'beaded', 'lizard', 'subspecies']",8,Male Mexican Beaded Lizard (Exasperatum Sub-Species)
84,Tarantula Fan,HHEM1 Male Heloderma horridum Exasperatum,"['heloderma', 'horridum', 'exasperatum', 'male', 'mexican', 'beaded', 'lizard', 'subspecies']",8,Male Mexican Beaded Lizard (Exasperatum Sub-Species)
85,rohanasker,Smile,"['smile', 'boy', 'santal', 'bangladesh', 'love', 'play', 'dailylife', 'subspecies']",8,two subspecies boy. 
86,Macleay Grass Man,Atriplex lindleyi subsp conduplicata fruit NWP 1,"['chenopodiaceae', 'atriplex', 'lindleyi', 'subspecies', 'conduplicata', 'flattop', 'saltbush']",7,"Erect or spreading annual monoecious shrub to 40 cm tall. 
Leaves are obovate to narrow-elliptic and to 4 cm long; tips are acute to obtuse, margins are entire to strongly toothed. Flowers are axillary, solitary or in clusters. Fruiting bracteoles are fused, inflated and about 1–15 mm long and as wide. Widespread and abundant at times in the drier areas. Found in western NSW."
87,Macleay Grass Man,Atriplex lindleyi subsp conduplicata fruit NWP 2,"['chenopodiaceae', 'atriplex', 'lindleyi', 'subspecies', 'conduplicata', 'flattop', 'saltbush']",7,"Erect or spreading annual monoecious shrub to 40 cm tall. 
Leaves are obovate to narrow-elliptic and to 4 cm long; tips are acute to obtuse, margins are entire to strongly toothed. Flowers are axillary, solitary or in clusters. Fruiting bracteoles are fused, inflated and about 1–15 mm long and as wide. Widespread and abundant at times in the drier areas. Found in western NSW."
88,Macleay Grass Man,Atriplex lindleyi subsp conduplicata fruit NWP 3,"['chenopodiaceae', 'atriplex', 'lindleyi', 'subspecies', 'conduplicata', 'flattop', 'saltbush']",7,"Erect or spreading annual monoecious shrub to 40 cm tall. 
Leaves are obovate to narrow-elliptic and to 4 cm long; tips are acute to obtuse, margins are entire to strongly toothed. Flowers are axillary, solitary or in clusters. Fruiting bracteoles are fused, inflated and about 1–15 mm long and as wide. Widespread and abundant at times in the drier areas. Found in western NSW."
89,Macleay Grass Man,Atriplex lindleyi subsp conduplicata plant NWP 1,"['chenopodiaceae', 'atriplex', 'lindleyi', 'subspecies', 'conduplicata', 'flattop', 'saltbush']",7,"Erect or spreading annual monoecious shrub to 40 cm tall. 
Leaves are obovate to narrow-elliptic and to 4 cm long; tips are acute to obtuse, margins are entire to strongly toothed. Flowers are axillary, solitary or in clusters. Fruiting bracteoles are fused, inflated and about 1–15 mm long and as wide. Widespread and abundant at times in the drier areas. Found in western NSW."
90,Macleay Grass Man,Atriplex lindleyi subsp conduplicata plant NWP 2,"['chenopodiaceae', 'atriplex', 'lindleyi', 'subspecies', 'conduplicata', 'flattop', 'saltbush']",7,"Erect or spreading annual monoecious shrub to 40 cm tall. 
Leaves are obovate to narrow-elliptic and to 4 cm long; tips are acute to obtuse, margins are entire to strongly toothed. Flowers are axillary, solitary or in clusters. Fruiting bracteoles are fused, inflated and about 1–15 mm long and as wide. Widespread and abundant at times in the drier areas. Found in western NSW."
